利潤率,記錄數,利潤 (bin),利潤,區域,國家/地區,城市,子類別,客戶名稱,折扣,數量,產品名稱,省/自治區,細分,製造商,訂單 Id,訂單日期,郵寄方式,郵寄日期,銷售額,類別
0.429610390,1,$0.00,$49.62,中亞,India,Ganganagar,配件,Anthony Witt,0%,2,"Belkin Numeric Keypad, Bluetooth",Rajasthan,消費者,Belkin,IN-2019-19120,2019/3/20,二級,2019/3/23,$116,技術
0.279949559,1,$0.00,$26.64,中亞,India,Ganganagar,美術,Anthony Witt,0%,2,"Binney & Smith Sketch Pad, Fluorescent",Rajasthan,消費者,Binney,IN-2019-19120,2019/3/20,二級,2019/3/23,$95,辦公用品
0.459810875,1,$0.00,$70.02,中亞,Bangladesh,Dhaka,器具,Michael Granlund,0%,2,"Breville Toaster, Black",Dhaka,總公司,Breville,IN-2017-40449,2017/6/24,標準級,2017/6/30,$152,辦公用品
0.028892456,1,$0.00,$0.54,中亞,India,Bhiwandi,信封,Rick Bensley,0%,1,"Ames Peel and Seal, Set of 50",Maharashtra,總公司,Ames,IN-2019-21241,2019/5/27,標準級,2019/5/31,$19,辦公用品
0.367441860,1,$0.00,$4.74,中亞,India,Bhiwandi,繫結器,Rick Bensley,0%,2,"Wilson Jones Index Tab, Economy",Maharashtra,總公司,Wilson,IN-2019-21241,2019/5/27,標準級,2019/5/31,$13,辦公用品
0.029209622,1,$0.00,$3.06,中亞,India,Bhiwandi,用具,Rick Bensley,0%,6,"Rubbermaid Light Bulb, Erganomic",Maharashtra,總公司,Rubbermaid,IN-2019-21241,2019/5/27,標準級,2019/5/31,$105,傢具
0.249594814,1,$0.00,$27.72,中亞,Bangladesh,Dhaka,椅子,Julie Creighton,0%,2,"Hon Chairmat, Red",Dhaka,公司,Hon,IN-2019-43382,2019/2/8,二級,2019/2/10,$111,傢具
0.129827445,1,$0.00,$23.70,中亞,Bangladesh,Dhaka,用品,Julie Creighton,0%,5,"Elite Box Cutter, Easy Grip",Dhaka,公司,Elite,IN-2019-43382,2019/2/8,二級,2019/2/10,$183,辦公用品
0.099936824,1,$0.00,$60.74,大洋洲,Australia,Wollongong,書架,Astrea Jones,10%,4,"Safco 3-Shelf Cabinet, Traditional",New South Wales,消費者,Safco,IN-2019-58733,2019/6/18,一級,2019/6/20,$608,傢具
0.421675774,1,$0.00,$58.34,大洋洲,Australia,Rockhampton,紙張,Hunter Glantz,10%,3,"Enermax Cards & Envelopes, 8.5 x 11",Queensland,消費者,Enermax,IN-2019-36648,2019/3/28,標準級,2019/4/1,$138,辦公用品
0.359832636,1,$0.00,$92.88,中亞,India,Vijayawada,用品,Bill Shonely,0%,9,"Kleencut Letter Opener, Easy Grip",Andhra Pradesh,公司,Kleencut,IN-2019-75603,2019/12/31,二級,2020/1/5,$258,辦公用品
0.379609544,1,$0.00,$105.00,中亞,India,Vijayawada,配件,Bill Shonely,0%,4,"Memorex Keyboard, Erganomic",Andhra Pradesh,公司,Memorex,IN-2019-75603,2019/12/31,二級,2020/1/5,$277,技術
0.419896322,1,$111.00,$153.09,中亞,India,Vijayawada,書架,Bill Shonely,0%,3,"Dania Corner Shelving, Metal",Andhra Pradesh,公司,Dania,IN-2019-75603,2019/12/31,二級,2020/1/5,$365,傢具
0.06,1,$0.00,$4.32,中亞,India,Vijayawada,儲存具,Bill Shonely,0%,3,"Rogers Box, Single Width",Andhra Pradesh,公司,Rogers,IN-2019-75603,2019/12/31,二級,2020/1/5,$72,辦公用品
0.438356164,1,$0.00,$17.28,中亞,India,Vijayawada,系固件,Bill Shonely,0%,3,"Stockwell Thumb Tacks, Bulk Pack",Andhra Pradesh,公司,Stockwell,IN-2019-75603,2019/12/31,二級,2020/1/5,$39,辦公用品
0,1,$0.00,$0.00,中亞,India,Pune,繫結器,David Wiener,0%,2,"Ibico Binding Machine, Clear",Maharashtra,公司,BIC,IN-2019-13737,2019/11/12,一級,2019/11/13,$102,辦公用品
0.388294359,1,$0.00,$52.90,大洋洲,Australia,Brisbane,繫結器,Thais Sissman,10%,3,"Wilson Jones Binding Machine, Durable",Queensland,消費者,Wilson,IN-2016-76898,2016/12/10,二級,2016/12/12,$136,辦公用品
0.344245576,1,$0.00,$81.01,大洋洲,Australia,Brisbane,電話,Thais Sissman,10%,4,"Apple Office Telephone, VoIP",Queensland,消費者,Apple,IN-2016-76898,2016/12/10,二級,2016/12/12,$235,技術
0.120370370,1,$0.00,$5.62,大洋洲,Australia,Brisbane,用品,Thais Sissman,10%,4,"Kleencut Ruler, Steel",Queensland,消費者,Kleencut,IN-2016-76898,2016/12/10,二級,2016/12/12,$47,辦公用品
0.419800885,1,$0.00,$68.31,北亞,China,Xiangfan,儲存具,Stephanie Phelps,0%,3,"Tenex Trays, Single Width",Hubei,公司,Tenex,ID-2016-56493,2016/2/1,二級,2016/2/3,$163,辦公用品
0.442724458,1,$0.00,$19.31,大洋洲,Australia,Mildura,標籤,Becky Pak,10%,5,"Novimex Removable Labels, Laser Printer Compatible",Victoria,消費者,Novimex,IN-2019-76807,2019/11/29,標準級,2019/12/3,$44,辦公用品
0.166666667,1,$0.00,$36.86,大洋洲,Australia,Newcastle,紙張,Joy Smith,10%,8,"Eaton Note Cards, Multicolor",New South Wales,消費者,Eaton,IN-2018-38566,2018/5/16,標準級,2018/5/20,$221,辦公用品
0.266409266,1,$0.00,$29.81,大洋洲,Australia,Newcastle,儲存具,Joy Smith,10%,2,"Rogers Trays, Industrial",New South Wales,消費者,Rogers,IN-2018-38566,2018/5/16,標準級,2018/5/20,$112,辦公用品
0.066657585,1,$0.00,$61.66,大洋洲,Australia,Newcastle,書架,Joy Smith,10%,7,"Sauder Stackable Bookrack, Mobile",New South Wales,消費者,Sauder,IN-2018-38566,2018/5/16,標準級,2018/5/20,$925,傢具
-0.024270764,1,-$111.00,-$2.62,大洋洲,Australia,Sunbury,美術,Angele Hood,10%,8,"Stanley Highlighters, Easy-Erase",Victoria,消費者,Stanley,ID-2018-29060,2018/10/15,一級,2018/10/18,$108,辦公用品
0.077697395,1,$0.00,$102.07,大洋洲,Australia,Sunbury,書架,Angele Hood,10%,4,"Dania Library with Doors, Mobile",Victoria,消費者,Dania,ID-2018-29060,2018/10/15,一級,2018/10/18,"$1,314",傢具
0.199323805,1,$0.00,$31.13,大洋洲,Australia,Sunbury,用品,Angele Hood,10%,8,"Kleencut Scissors, Steel",Victoria,消費者,Kleencut,ID-2018-29060,2018/10/15,一級,2018/10/18,$156,辦公用品
0.018840208,1,$0.00,$6.53,東南亞,Indonesia,Samarinda,配件,Raymond Buch,47%,8,"Belkin Keyboard, Erganomic",Kalimantan Timur,消費者,Belkin,IN-2016-37880,2016/8/19,標準級,2016/8/24,$346,技術
0.268656716,1,$0.00,$26.46,北亞,China,Nanchang,系固件,Sibella Parks,0%,7,"OIC Thumb Tacks, Bulk Pack",Jiangxi,公司,Other,IN-2017-27464,2017/8/21,二級,2017/8/23,$98,辦公用品
0.288590604,1,$0.00,$5.16,北亞,China,Wuxi,標籤,Adrian Shami,0%,2,"Avery File Folder Labels, Alphabetical",Jiangsu,總公司,Avery,IN-2018-34142,2018/7/13,二級,2018/7/15,$18,辦公用品
0.289807421,1,$0.00,$55.53,北亞,China,Wuxi,椅子,Adrian Shami,0%,3,"Harbour Creations Bag Chairs, Set of Two",Jiangsu,總公司,Harbour Creations,IN-2018-34142,2018/7/13,二級,2018/7/15,$192,傢具
-0.765704584,1,-$111.00,-$22.32,東南亞,Philippines,Manila,紙張,Sung Chung,45%,3,"Xerox Memo Slips, 8.5 x 11",Metro Manila,消費者,Xerox,ID-2019-48268,2019/11/17,標準級,2019/11/21,$29,辦公用品
0.221424138,1,$0.00,$29.96,大洋洲,Australia,Sydney,用品,Dianna Wilson,10%,4,"Stiletto Box Cutter, Easy Grip",New South Wales,總公司,Stiletto,IN-2019-62863,2019/9/24,標準級,2019/9/28,$135,辦公用品
0.155391554,1,$0.00,$13.64,大洋洲,Australia,Sydney,用具,Dianna Wilson,10%,2,"Eldon Door Stop, Erganomic",New South Wales,總公司,Eldon,IN-2019-62863,2019/9/24,標準級,2019/9/28,$88,傢具
0.332737563,1,$0.00,$10.05,大洋洲,Australia,Sydney,繫結器,Dianna Wilson,10%,3,"Wilson Jones Binder Covers, Economy",New South Wales,總公司,Wilson,IN-2019-62863,2019/9/24,標準級,2019/9/28,$30,辦公用品
0.299775400,1,$0.00,$20.42,大洋洲,Australia,Melbourne,用具,Lynn Smith,10%,3,"Tenex Stacking Tray, Durable",Victoria,消費者,Tenex,IN-2017-14808,2017/8/15,標準級,2017/8/19,$68,傢具
0.182795699,1,$0.00,$3.83,大洋洲,Australia,Melbourne,標籤,Lynn Smith,10%,5,"Harbour Creations Round Labels, Adjustable",Victoria,消費者,Harbour Creations,IN-2017-14808,2017/8/15,標準級,2017/8/19,$21,辦公用品
0.088804714,1,$0.00,$37.98,大洋洲,Australia,Melbourne,複製器,Lynn Smith,10%,2,"Sharp Copy Machine, Color",Victoria,消費者,Sharp,IN-2017-14808,2017/8/15,標準級,2017/8/19,$428,技術
-0.922261484,1,-$111.00,-$11.75,中亞,India,Mumbai,儲存具,Christopher Conant,50%,1,"Fellowes Folders, Wire Frame",Maharashtra,消費者,Fellowes,ID-2017-59041,2017/10/5,標準級,2017/10/10,$13,辦公用品
0.159996316,1,$222.00,$312.66,東南亞,Malaysia,Kuantan,電話,Don Weiss,0%,3,"Cisco Smart Phone, Full Size",Pahang,消費者,Cisco,IN-2019-34226,2019/12/19,一級,2019/12/20,"$1,954",技術
-0.378270323,1,-$111.00,-$9.71,東南亞,Indonesia,Tasikmalaya,紙張,Barry Blumstein,47%,1,"SanDisk Cards & Envelopes, Premium",Jawa Barat,公司,SanDisk,ID-2018-41128,2018/10/1,二級,2018/10/4,$26,辦公用品
-2.300112613,1,-$555.00,-$490.20,中亞,Pakistan,Islamabad,桌子,Charles Crestani,80%,2,"Hon Wood Table, Fully Assembled",F.C.T.,消費者,Hon,ID-2019-69338,2019/10/10,標準級,2019/10/15,$213,傢具
-0.940320963,1,-$555.00,-$506.25,中亞,Pakistan,Islamabad,複製器,Charles Crestani,50%,9,"Sharp Personal Copier, Digital",F.C.T.,消費者,Sharp,ID-2019-69338,2019/10/10,標準級,2019/10/15,$538,技術
0.179958763,1,$111.00,$196.38,中亞,India,Korba,書架,Denny Joy,0%,3,"Dania Library with Doors, Pine",Chhattisgarh,公司,Dania,IN-2018-77766,2018/1/8,標準級,2018/1/14,"$1,091",傢具
0.498622590,1,$0.00,$10.86,中亞,India,Korba,標籤,Denny Joy,0%,2,"Smead Removable Labels, Adjustable",Chhattisgarh,公司,Smead,IN-2018-77766,2018/1/8,標準級,2018/1/14,$22,辦公用品
0.079886886,1,$0.00,$27.12,中亞,India,Korba,電話,Denny Joy,0%,2,"Apple Audio Dock, Cordless",Chhattisgarh,公司,Apple,IN-2018-77766,2018/1/8,標準級,2018/1/14,$339,技術
0.078559738,1,$0.00,$4.32,中亞,India,Korba,用品,Denny Joy,0%,3,"Acme Ruler, Easy Grip",Chhattisgarh,公司,Acme,IN-2018-77766,2018/1/8,標準級,2018/1/14,$55,辦公用品
0.5,1,$0.00,$87.03,中亞,India,Korba,椅子,Denny Joy,0%,3,"Hon Chairmat, Adjustable",Chhattisgarh,公司,Hon,IN-2018-77766,2018/1/8,標準級,2018/1/14,$174,傢具
0.419849932,1,$0.00,$73.86,中亞,India,Ranchi,椅子,Brian DeCherney,0%,2,"SAFCO Steel Folding Chair, Set of Two",Jharkhand,消費者,Safco,IN-2018-12771,2018/4/7,標準級,2018/4/11,$176,傢具
0.219925449,1,$0.00,$58.41,北亞,China,Linyi,電話,Corey Catlett,0%,3,"Cisco Headset, VoIP",Shandong,公司,Cisco,IN-2016-69429,2016/7/17,標準級,2016/7/21,$266,技術
0,1,$0.00,$0.00,北亞,China,Linyi,繫結器,Corey Catlett,0%,4,"Acco Binder Covers, Clear",Shandong,公司,Acco,IN-2016-69429,2016/7/17,標準級,2016/7/21,$51,辦公用品
0.279815400,1,$444.00,$483.84,北亞,China,Linyi,書架,Corey Catlett,0%,14,"Bush Stackable Bookrack, Mobile",Shandong,公司,Bush,IN-2016-69429,2016/7/17,標準級,2016/7/21,"$1,729",傢具
0.279990167,1,$0.00,$68.34,北亞,China,Linyi,書架,Corey Catlett,0%,2,"Ikea Stackable Bookrack, Metal",Shandong,公司,Ikea,IN-2016-69429,2016/7/17,標準級,2016/7/21,$244,傢具
0.020715631,1,$0.00,$0.33,大洋洲,Australia,Mount Gambier,標籤,Cari Sayre,10%,2,"Harbour Creations Legal Exhibit Labels, Adjustable",South Australia,公司,Harbour Creations,IN-2016-38349,2016/1/13,標準級,2016/1/17,$16,辦公用品
0.219441771,1,$0.00,$13.68,中亞,India,Ranchi,紙張,Joe Kamberova,0%,2,"Green Bar Computer Printout Paper, Multicolor",Jharkhand,消費者,Green Bar,IN-2019-23922,2019/4/28,二級,2019/5/1,$62,辦公用品
0.147783251,1,$0.00,$2.70,中亞,India,Ranchi,標籤,Joe Kamberova,0%,3,"Novimex Round Labels, Alphabetical",Jharkhand,消費者,Novimex,IN-2019-23922,2019/4/28,二級,2019/5/1,$18,辦公用品
0.469928826,1,$0.00,$79.23,中亞,India,Ranchi,複製器,Joe Kamberova,0%,1,"Sharp Fax and Copier, Laser",Jharkhand,消費者,Sharp,IN-2019-23922,2019/4/28,二級,2019/5/1,$169,技術
-0.566810107,1,-$111.00,-$86.30,東南亞,Thailand,Bangkok,配件,Joseph Airdo,47%,7,"SanDisk Flash Drive, Programmable",Bangkok,消費者,SanDisk,ID-2019-48793,2019/10/18,標準級,2019/10/22,$152,技術
-0.174790680,1,-$222.00,-$196.32,東南亞,Thailand,Bangkok,書架,Joseph Airdo,37%,9,"Safco Floating Shelf Set, Pine",Bangkok,消費者,Safco,ID-2019-48793,2019/10/18,標準級,2019/10/22,"$1,123",傢具
-0.160108548,1,-$111.00,-$28.32,北亞,South Korea,Seoul,電話,Sharelle Roach,50%,4,"Cisco Headset, with Caller ID",Seoul,總公司,Cisco,ID-2019-29004,2019/8/19,二級,2019/8/23,$177,技術
0.087496587,1,$0.00,$23.08,北亞,South Korea,Seoul,用具,Sharelle Roach,20%,3,"Rubbermaid Frame, Black",Seoul,總公司,Rubbermaid,ID-2019-29004,2019/8/19,二級,2019/8/23,$264,傢具
-0.602040816,1,-$111.00,-$10.62,北亞,South Korea,Seoul,標籤,Sharelle Roach,50%,3,"Hon Shipping Labels, 5000 Label Set",Seoul,總公司,Hon,ID-2019-29004,2019/8/19,二級,2019/8/23,$18,辦公用品
-0.529934323,1,-$111.00,-$25.13,東南亞,Indonesia,Medan,系固件,Tamara Manning,47%,6,"OIC Push Pins, Bulk Pack",Sumatera Utara,消費者,Other,ID-2019-50970,2019/5/26,標準級,2019/6/1,$47,辦公用品
0.132005199,1,$0.00,$25.35,東南亞,Indonesia,Medan,儲存具,Tamara Manning,17%,4,"Fellowes Shelving, Blue",Sumatera Utara,消費者,Fellowes,ID-2019-50970,2019/5/26,標準級,2019/6/1,$192,辦公用品
0.249908792,1,$222.00,$287.70,東南亞,Cambodia,Phnom Penh,椅子,Joseph Airdo,0%,7,"Novimex Swivel Stool, Red",Phnom Penh,消費者,Novimex,IN-2019-36452,2019/8/30,標準級,2019/9/5,"$1,151",傢具
0.329965993,1,$333.00,$395.88,北亞,Japan,Tokyo,複製器,Hilary Holden,0%,4,"HP Fax Machine, Laser",Tokyo,公司,HP,IN-2017-25371,2017/10/7,標準級,2017/10/11,"$1,200",技術
0.159947644,1,$0.00,$109.98,北亞,Japan,Tokyo,配件,Hilary Holden,0%,6,"Enermax Memory Card, USB",Tokyo,公司,Enermax,IN-2017-25371,2017/10/7,標準級,2017/10/11,$688,技術
0.068592058,1,$0.00,$5.13,北亞,Japan,Tokyo,系固件,Hilary Holden,0%,9,"Advantus Staples, Assorted Sizes",Tokyo,公司,Advantus,IN-2017-25371,2017/10/7,標準級,2017/10/11,$75,辦公用品
0.058544304,1,$0.00,$6.66,北亞,Japan,Tokyo,系固件,Hilary Holden,0%,6,"Stockwell Clamps, Metal",Tokyo,公司,Stockwell,IN-2017-25371,2017/10/7,標準級,2017/10/11,$114,辦公用品
0.318181818,1,$0.00,$25.20,北亞,Japan,Tokyo,標籤,Hilary Holden,0%,6,"Hon Color Coded Labels, 5000 Label Set",Tokyo,公司,Hon,IN-2017-25371,2017/10/7,標準級,2017/10/11,$79,辦公用品
0.249910362,1,$0.00,$62.73,北亞,Japan,Tokyo,配件,Hilary Holden,0%,3,"Enermax Keyboard, USB",Tokyo,公司,Enermax,IN-2017-25371,2017/10/7,標準級,2017/10/11,$251,技術
0.059811828,1,$0.00,$10.68,北亞,China,Kunming,椅子,Chris McAfee,0%,2,"Office Star Steel Folding Chair, Black",Yunnan,消費者,Office Star,IN-2019-35115,2019/10/13,標準級,2019/10/17,$179,傢具
-0.462365591,1,-$111.00,-$4.52,中亞,Pakistan,Gujranwala,紙張,Pierre Wener,50%,1,"Enermax Parchment Paper, 8.5 x 11",Punjab,消費者,Enermax,ID-2017-32427,2017/8/28,標準級,2017/9/1,$10,辦公用品
0.409848204,1,$0.00,$99.63,東南亞,Malaysia,Kuala Lumpur,電話,Frank Carlisle,0%,3,"Motorola Headset, Full Size",Kuala Lumpur,總公司,Motorola,IN-2017-73874,2017/7/17,標準級,2017/7/23,$243,技術
0.459908237,1,$222.00,$252.60,東南亞,Malaysia,Kuala Lumpur,儲存具,Frank Carlisle,0%,4,"Fellowes File Cart, Blue",Kuala Lumpur,總公司,Fellowes,IN-2017-73874,2017/7/17,標準級,2017/7/23,$549,辦公用品
0.009831461,1,$0.00,$1.68,東南亞,Malaysia,Kuala Lumpur,椅子,Pamela Stobb,0%,4,"Hon Bag Chairs, Black",Kuala Lumpur,消費者,Hon,ID-2017-68225,2017/5/2,二級,2017/5/6,$171,傢具
0.047619048,1,$0.00,$1.71,北亞,China,Guangzhou,系固件,Keith Dawkins,0%,3,"Accos Push Pins, Assorted Sizes",Guangdong,公司,Acco,IN-2019-79180,2019/11/15,二級,2019/11/20,$36,辦公用品
0.359183673,1,$0.00,$7.92,北亞,China,Nanchang,繫結器,Guy Armstrong,0%,3,"Ibico Hole Reinforcements, Recycled",Jiangxi,消費者,BIC,IN-2018-22046,2018/9/10,當日,2018/9/10,$22,辦公用品
0.086317723,1,$0.00,$2.82,大洋洲,Australia,Newcastle,繫結器,Roland Fjeld,10%,5,"Cardinal Index Tab, Clear",New South Wales,消費者,Cardinal,IN-2018-38440,2018/1/19,一級,2018/1/22,$33,辦公用品
0.098908835,1,$0.00,$15.17,大洋洲,Australia,Newcastle,紙張,Roland Fjeld,10%,6,"Enermax Note Cards, 8.5 x 11",New South Wales,消費者,Enermax,IN-2018-38440,2018/1/19,一級,2018/1/22,$153,辦公用品
-0.722222222,1,-$111.00,-$20.28,大洋洲,Papua New Guinea,Port Moresby,系固件,Guy Phonely,50%,4,"Accos Paper Clips, Assorted Sizes",National Capital,公司,Acco,IN-2018-12127,2018/9/11,標準級,2018/9/15,$28,辦公用品
0.266509477,1,$0.00,$87.49,大洋洲,Australia,Tamworth,椅子,Kristina Nunn,10%,2,"Harbour Creations Swivel Stool, Set of Two",New South Wales,總公司,Harbour Creations,IN-2016-23138,2016/11/29,二級,2016/12/4,$328,傢具
0.342023588,1,$0.00,$6.61,大洋洲,Australia,Tamworth,儲存具,Kristina Nunn,10%,2,"Eldon Box, Industrial",New South Wales,總公司,Eldon,IN-2016-23138,2016/11/29,二級,2016/12/4,$19,辦公用品
0.211081000,1,$0.00,$37.85,大洋洲,Australia,Tamworth,書架,Kristina Nunn,10%,1,"Safco Floating Shelf Set, Mobile",New South Wales,總公司,Safco,IN-2016-23138,2016/11/29,二級,2016/12/4,$179,傢具
-3.250272104,1,"-$1,221.00","-$1,218.38",中亞,Pakistan,Lahore,桌子,Bruce Geld,80%,4,"Chromcraft Round Table, Fully Assembled",Punjab,消費者,Chromcraft,ID-2016-55849,2016/9/1,標準級,2016/9/5,$375,傢具
-0.036293278,1,-$111.00,-$18.45,東南亞,Indonesia,Surabaya,儲存具,Joni Wasserman,17%,3,"Tenex Lockers, Single Width",Jawa Timur,消費者,Tenex,ID-2017-46882,2017/9/8,標準級,2017/9/12,$508,辦公用品
-0.091846298,1,-$111.00,-$3.53,東南亞,Philippines,Manila,用品,Sanjit Jacobs,45%,2,"Fiskars Box Cutter, Steel",Metro Manila,總公司,Fiskars,ID-2018-27016,2018/2/21,標準級,2018/2/27,$38,辦公用品
0.177622518,1,$0.00,$106.40,大洋洲,Australia,Mount Gambier,椅子,Henry Goldwyn,10%,5,"Hon Rocking Chair, Adjustable",South Australia,公司,Hon,IN-2018-31307,2018/8/14,標準級,2018/8/20,$599,傢具
-0.111111111,1,-$111.00,-$25.44,大洋洲,Australia,Mount Gambier,繫結器,Henry Goldwyn,10%,5,"Ibico Binding Machine, Clear",South Australia,公司,BIC,IN-2018-31307,2018/8/14,標準級,2018/8/20,$229,辦公用品
0.188092016,1,$0.00,$30.02,大洋洲,Australia,Mount Gambier,用具,Henry Goldwyn,10%,8,"Rubbermaid Stacking Tray, Erganomic",South Australia,公司,Rubbermaid,IN-2018-31307,2018/8/14,標準級,2018/8/20,$160,傢具
0.032943677,1,$0.00,$8.37,大洋洲,Australia,Burnie,儲存具,Amy Cox,10%,5,"Fellowes Trays, Wire Frame",Tasmania,消費者,Fellowes,IN-2016-75806,2016/9/16,標準級,2016/9/21,$254,辦公用品
0.488888889,1,$0.00,$13.20,北亞,China,Kunming,繫結器,Todd Sumrall,0%,2,"Cardinal Binder Covers, Durable",Yunnan,公司,Cardinal,IN-2017-56017,2017/10/10,二級,2017/10/15,$27,辦公用品
-0.240373661,1,-$111.00,-$23.74,東南亞,Philippines,Manila,用具,Muhammed Yedwab,25%,3,"Tenex Door Stop, Black",Metro Manila,公司,Tenex,ID-2016-16453,2016/1/14,標準級,2016/1/21,$99,傢具
0.071782178,1,$0.00,$5.74,東南亞,Philippines,Manila,儲存具,Muhammed Yedwab,45%,3,"Smead Trays, Blue",Metro Manila,公司,Smead,ID-2016-16453,2016/1/14,標準級,2016/1/21,$80,辦公用品
0.366656054,1,$222.00,$310.95,大洋洲,Australia,Mount Gambier,機器,Steven Roelle,10%,3,"Okidata Inkjet, Wireless",South Australia,總公司,Okidata,IN-2019-14290,2019/9/29,標準級,2019/10/4,$848,技術
0.222213726,1,$222.00,$235.38,大洋洲,Australia,Mount Gambier,書架,Steven Roelle,10%,3,"Safco Library with Doors, Mobile",South Australia,總公司,Safco,IN-2019-14290,2019/9/29,標準級,2019/10/4,"$1,059",傢具
0.339858529,1,$111.00,$185.94,北亞,China,Nantong,椅子,Corey Catlett,0%,3,"Harbour Creations Swivel Stool, Set of Two",Jiangsu,公司,Harbour Creations,IN-2017-68785,2017/1/14,標準級,2017/1/18,$547,傢具
0.498881432,1,$0.00,$33.45,北亞,China,Nantong,系固件,Corey Catlett,0%,5,"Stockwell Push Pins, 12 Pack",Jiangsu,公司,Stockwell,IN-2017-68785,2017/1/14,標準級,2017/1/18,$67,辦公用品
0.5,1,$0.00,$5.43,北亞,China,Nantong,標籤,Corey Catlett,0%,1,"Novimex Legal Exhibit Labels, 5000 Label Set",Jiangsu,公司,Novimex,IN-2017-68785,2017/1/14,標準級,2017/1/18,$11,辦公用品
0.055464406,1,$0.00,$21.91,大洋洲,Australia,Geraldton,書架,Sarah Bern,10%,3,"Sauder Stackable Bookrack, Traditional",Western Australia,消費者,Sauder,IN-2017-70220,2017/9/7,標準級,2017/9/13,$395,傢具
0.079886886,1,$0.00,$27.12,中亞,India,Bangalore,電話,Tracy Blumstein,0%,2,"Apple Audio Dock, Cordless",Karnataka,消費者,Apple,IN-2017-26337,2017/6/6,標準級,2017/6/11,$339,技術
0.144223955,1,$0.00,$43.96,東南亞,Indonesia,Depok,儲存具,Lena Hernandez,17%,6,"Rogers Shelving, Wire Frame",Jawa Barat,消費者,Rogers,IN-2018-54260,2018/4/30,標準級,2018/5/6,$305,辦公用品
0.163612368,1,$0.00,$37.04,東南亞,Indonesia,Depok,椅子,Lena Hernandez,27%,6,"SAFCO Bag Chairs, Set of Two",Jawa Barat,消費者,Safco,IN-2018-54260,2018/4/30,標準級,2018/5/6,$226,傢具
-0.547881808,1,-$111.00,-$11.54,東南亞,Indonesia,Depok,配件,Lena Hernandez,47%,1,"Belkin Flash Drive, Erganomic",Jawa Barat,消費者,Belkin,IN-2018-54260,2018/4/30,標準級,2018/5/6,$21,技術
-0.100336700,1,-$111.00,-$33.53,大洋洲,Australia,Traralgon,椅子,Anna Gayman,10%,5,"Harbour Creations Chairmat, Set of Two",Victoria,消費者,Harbour Creations,ID-2017-37047,2017/11/23,標準級,2017/11/30,$334,傢具
0.166216460,1,$0.00,$24.92,大洋洲,Australia,Traralgon,椅子,Anna Gayman,10%,3,"Hon Chairmat, Red",Victoria,消費者,Hon,ID-2017-37047,2017/11/23,標準級,2017/11/30,$150,傢具
0.177646524,1,$111.00,$158.36,大洋洲,Australia,Traralgon,書架,Anna Gayman,10%,5,"Safco Floating Shelf Set, Pine",Victoria,消費者,Safco,ID-2017-37047,2017/11/23,標準級,2017/11/30,$891,傢具
0.344234247,1,$111.00,$211.26,大洋洲,Australia,Traralgon,儲存具,Anna Gayman,10%,5,"Fellowes File Cart, Wire Frame",Victoria,消費者,Fellowes,ID-2017-37047,2017/11/23,標準級,2017/11/30,$614,辦公用品
0.034362766,1,$0.00,$0.36,東南亞,Philippines,Caloocan,標籤,Nick Radford,45%,3,"Novimex Round Labels, Laser Printer Compatible",Metro Manila,消費者,Novimex,IN-2019-57564,2019/10/31,二級,2019/11/3,$10,辦公用品
-0.161716172,1,-$111.00,-$4.41,中亞,Pakistan,Lahore,信封,Hunter Lopez,50%,3,"Ames Business Envelopes, Set of 50",Punjab,消費者,Ames,ID-2019-51873,2019/5/8,標準級,2019/5/14,$27,辦公用品
